name,file,line,type,comment
reduce,../tensorflow/tensorflow/python/distribute/distribute_lib.py,1973,method,
update_config_proto,../tensorflow/tensorflow/python/distribute/distribute_lib.py,1978,method,Returns a copy of `config_proto` modified for use with this strategy.
StrategyV1,../tensorflow/tensorflow/python/distribute/distribute_lib.py,1828,class,A list of devices with a state & compute distribution policy.
variable_created_in_scope,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2139,method,Tests whether `v` was created while this strategy scope was active.
colocate_vars_with,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2165,method,Scope that controls which devices variables will be created on.
reduce_to,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2250,method,Combine (via e.g. sum or mean) values across replicas.
batch_reduce_to,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2333,method,Combine multiple `reduce_to` calls into one for faster execution.
update,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2412,method,Run `fn` to update `var` using inputs mirrored to the same devices.
update_non_slot,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2485,method,"Runs `fn(*args, **kwargs)` on `colocate_with` devices."
value_container,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2516,method,Returns the container that this per-replica `value` belongs to.
experimental_require_static_shapes,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2544,method,Returns `True` if static shape is required; `False` otherwise.
worker_devices,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2554,method,Returns the tuple of all devices used to for compute replica execution.
parameter_devices,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2561,method,Returns the tuple of all devices used to place variables.
non_slot_devices,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2567,method,Device(s) for non-slot variables.
StrategyExtendedV2,../tensorflow/tensorflow/python/distribute/distribute_lib.py,1999,class,Additional APIs for algorithms that need to be distribution-aware.
experimental_make_numpy_dataset,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2622,method,Makes a dataset for input provided via a numpy array.
broadcast_to,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2645,method,Mirror a tensor on one device to all worker devices.
experimental_run_steps_on_iterator,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2665,method,DEPRECATED: please use `run` instead.
call_for_each_replica,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2716,method,Run `fn` once per replica.
read_var,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2769,method,Reads the value of a variable.
experimental_between_graph,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2785,method,Whether the strategy uses between-graph replication or not.
experimental_should_init,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2794,method,Whether initialization is needed.
should_checkpoint,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2799,method,Whether checkpointing is needed.
should_save_summary,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2804,method,Whether saving summaries is needed.
StrategyExtendedV1,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2618,class,
merge_call,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2874,method,Merge args across replicas and run `merge_fn` in a cross-replica context.
num_replicas_in_sync,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2918,method,Returns number of replicas that are kept in sync.
replica_id_in_sync_group,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2923,method,Returns the id of the replica.
strategy,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2937,method,The current `tf.distribute.Strategy` object.
devices,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2943,method,"Returns the devices this replica is to be executed on, as a tuple of strings."
all_reduce,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2954,method,All-reduces the given `value Tensor` nest across replicas.
ReplicaContext,../tensorflow/tensorflow/python/distribute/distribute_lib.py,2829,class,A class with a collection of APIs that can be called in a replica context.
colocate_vars_with,../tensorflow/tensorflow/python/distribute/distribute_lib.py,3112,method,Does not require `self.scope`.
variable_created_in_scope,../tensorflow/tensorflow/python/distribute/distribute_lib.py,3117,method,
read_var,../tensorflow/tensorflow/python/distribute/distribute_lib.py,3183,method,
value_container,../tensorflow/tensorflow/python/distribute/distribute_lib.py,3189,method,
worker_devices,../tensorflow/tensorflow/python/distribute/distribute_lib.py,3197,method,
parameter_devices,../tensorflow/tensorflow/python/distribute/distribute_lib.py,3202,method,
non_slot_devices,../tensorflow/tensorflow/python/distribute/distribute_lib.py,3206,method,
should_checkpoint,../tensorflow/tensorflow/python/distribute/distribute_lib.py,3215,method,
should_save_summary,../tensorflow/tensorflow/python/distribute/distribute_lib.py,3219,method,
get_next,../tensorflow/tensorflow/python/distribute/distribute_lib.py,3234,method,
get_next_as_optional,../tensorflow/tensorflow/python/distribute/distribute_lib.py,3237,method,
initialize,../tensorflow/tensorflow/python/distribute/distribute_lib.py,3241,method,Initialize underlying iterators.
initializer,../tensorflow/tensorflow/python/distribute/distribute_lib.py,3254,method,Returns a list of ops that initialize the iterator.
DefaultInputIterator,../tensorflow/tensorflow/python/distribute/distribute_lib.py,3224,class,Default implementation of `InputIterator` for default strategy.
mirrored_and_tpu_strategy_combinations,../tensorflow/tensorflow/python/distribute/values_test.py,395,function,
strategy_and_run_tf_function_combinations,../tensorflow/tensorflow/python/distribute/values_test.py,1358,function,
all_local_devices,../tensorflow/tensorflow/python/distribute/mirrored_strategy.py,171,function,
all_devices,../tensorflow/tensorflow/python/distribute/mirrored_strategy.py,178,function,
MirroredStrategy,../tensorflow/tensorflow/python/distribute/mirrored_strategy.py,188,class,Synchronous training across multiple replicas on one machine.
MirroredStrategyV1,../tensorflow/tensorflow/python/distribute/mirrored_strategy.py,279,class,
read_var,../tensorflow/tensorflow/python/distribute/mirrored_strategy.py,687,method,Read the aggregate value of a replica-local variable.
value_container,../tensorflow/tensorflow/python/distribute/mirrored_strategy.py,699,method,
worker_devices,../tensorflow/tensorflow/python/distribute/mirrored_strategy.py,707,method,
worker_devices_by_replica,../tensorflow/tensorflow/python/distribute/mirrored_strategy.py,711,method,
parameter_devices,../tensorflow/tensorflow/python/distribute/mirrored_strategy.py,715,method,
experimental_between_graph,../tensorflow/tensorflow/python/distribute/mirrored_strategy.py,719,method,
experimental_should_init,../tensorflow/tensorflow/python/distribute/mirrored_strategy.py,723,method,
should_checkpoint,../tensorflow/tensorflow/python/distribute/mirrored_strategy.py,727,method,
should_save_summary,../tensorflow/tensorflow/python/distribute/mirrored_strategy.py,731,method,
non_slot_devices,../tensorflow/tensorflow/python/distribute/mirrored_strategy.py,734,method,
MirroredExtended,../tensorflow/tensorflow/python/distribute/mirrored_strategy.py,292,class,Implementation of MirroredStrategy.
setUp,../tensorflow/tensorflow/python/distribute/device_util_test.py,35,method,
get_gpus,../tensorflow/tensorflow/python/distribute/remote_mirrored_strategy_eager_test.py,29,function,
RemoteSingleWorkerMirroredStrategyEager,../tensorflow/tensorflow/python/distribute/remote_mirrored_strategy_eager_test.py,48,class,
setUp,../tensorflow/tensorflow/python/distribute/mirrored_function_strategy_test.py,34,method,
skip_summary,../tensorflow/tensorflow/python/distribute/summary_op_util.py,27,function,Determines if summary should be skipped.
proc_func_that_adds_task_type_in_return_data,../tensorflow/tensorflow/python/distribute/multi_process_runner_test.py,36,function,
proc_func_that_errors,../tensorflow/tensorflow/python/distribute/multi_process_runner_test.py,40,function,
proc_func_that_does_nothing,../tensorflow/tensorflow/python/distribute/multi_process_runner_test.py,44,function,
proc_func_that_adds_simple_return_data,../tensorflow/tensorflow/python/distribute/multi_process_runner_test.py,48,function,
proc_func_that_returns_args_and_kwargs,../tensorflow/tensorflow/python/distribute/multi_process_runner_test.py,52,function,
proc_func_with_barrier,../tensorflow/tensorflow/python/distribute/multi_process_runner_test.py,56,function,
proc_func_that_returns_pid,../tensorflow/tensorflow/python/distribute/multi_process_runner_test.py,60,function,
proc_func_that_sets_global,../tensorflow/tensorflow/python/distribute/multi_process_runner_test.py,67,function,
get,../tensorflow/tensorflow/python/distribute/tpu_values.py,97,method,
handle,../tensorflow/tensorflow/python/distribute/tpu_values.py,112,method,The handle by which this variable can be accessed.
device,../tensorflow/tensorflow/python/distribute/tpu_values.py,129,method,
read_value,../tensorflow/tensorflow/python/distribute/tpu_values.py,145,method,
value,../tensorflow/tensorflow/python/distribute/tpu_values.py,151,method,
op,../tensorflow/tensorflow/python/distribute/tpu_values.py,164,method,
TPUVariableMixin,../tensorflow/tensorflow/python/distribute/tpu_values.py,77,class,Mixin for TPU variables.
enclosing_tpu_context,../tensorflow/tensorflow/python/distribute/tpu_values.py,183,function,"Returns the TPUReplicateContext, which exists inside a tpu.rewrite()."
assign_sub,../tensorflow/tensorflow/python/distribute/tpu_values.py,203,method,
assign_add,../tensorflow/tensorflow/python/distribute/tpu_values.py,223,method,
assign,../tensorflow/tensorflow/python/distribute/tpu_values.py,243,method,
scatter_sub,../tensorflow/tensorflow/python/distribute/tpu_values.py,262,method,
scatter_add,../tensorflow/tensorflow/python/distribute/tpu_values.py,265,method,
scatter_max,../tensorflow/tensorflow/python/distribute/tpu_values.py,268,method,
scatter_min,../tensorflow/tensorflow/python/distribute/tpu_values.py,271,method,
scatter_mul,../tensorflow/tensorflow/python/distribute/tpu_values.py,274,method,
scatter_div,../tensorflow/tensorflow/python/distribute/tpu_values.py,277,method,
scatter_update,../tensorflow/tensorflow/python/distribute/tpu_values.py,280,method,
TPUMirroredVariable,../tensorflow/tensorflow/python/distribute/tpu_values.py,200,class,Holds a map from replica to TPU variables whose values are kept in sync.
assign_sub,../tensorflow/tensorflow/python/distribute/tpu_values.py,290,method,
assign_add,../tensorflow/tensorflow/python/distribute/tpu_values.py,298,method,
assign,../tensorflow/tensorflow/python/distribute/tpu_values.py,306,method,
TPUSyncOnReadVariable,../tensorflow/tensorflow/python/distribute/tpu_values.py,287,class,Holds a map from replica to variables whose values are reduced on save.
gather,../tensorflow/tensorflow/python/distribute/test_util.py,33,function,Gathers value from all workers.
setUp,../tensorflow/tensorflow/python/distribute/strategy_combinations_test.py,36,method,
on_write_assign,../tensorflow/tensorflow/python/distribute/values_util.py,31,function,
on_write_assign_add,../tensorflow/tensorflow/python/distribute/values_util.py,41,function,
on_write_assign_sub,../tensorflow/tensorflow/python/distribute/values_util.py,52,function,
assign_on_each_device,../tensorflow/tensorflow/python/distribute/values_util.py,63,function,Update the variable on each replica with the given assign_func and value.
on_read_assign_sub_cross_replica,../tensorflow/tensorflow/python/distribute/values_util.py,78,function,
on_read_assign_add_cross_replica,../tensorflow/tensorflow/python/distribute/values_util.py,90,function,
on_read_assign_cross_replica,../tensorflow/tensorflow/python/distribute/values_util.py,102,function,Return the value of the variable in cross replica context.
scatter_sub,../tensorflow/tensorflow/python/distribute/values_util.py,118,function,
scatter_add,../tensorflow/tensorflow/python/distribute/values_util.py,127,function,
scatter_mul,../tensorflow/tensorflow/python/distribute/values_util.py,136,function,
scatter_div,../tensorflow/tensorflow/python/distribute/values_util.py,145,function,
scatter_min,../tensorflow/tensorflow/python/distribute/values_util.py,154,function,
scatter_max,../tensorflow/tensorflow/python/distribute/values_util.py,163,function,
scatter_update,../tensorflow/tensorflow/python/distribute/values_util.py,172,function,
get_current_replica_id_as_int,../tensorflow/tensorflow/python/distribute/values_util.py,181,function,"Returns the current replica ID as an integer, or `None`."
assign_on_device,../tensorflow/tensorflow/python/distribute/values_util.py,193,function,
assign_add_on_device,../tensorflow/tensorflow/python/distribute/values_util.py,198,function,
assign_sub_on_device,../tensorflow/tensorflow/python/distribute/values_util.py,203,function,
assert_replica_context,../tensorflow/tensorflow/python/distribute/values_util.py,208,function,
apply_aggregation,../tensorflow/tensorflow/python/distribute/values_util.py,218,function,
experimental_distribute_dataset,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,125,method,
experimental_distribute_datasets_from_function,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,131,method,
run,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,138,method,
scope,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,143,method,
ParameterServerStrategy,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,52,class,An asynchronous multi-worker parameter server tf.distribute strategy.
ParameterServerStrategyV1,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,154,class,
value_container,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,586,method,
read_var,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,594,method,
worker_devices,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,663,method,
worker_devices_by_replica,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,667,method,
parameter_devices,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,671,method,
non_slot_devices,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,674,method,
experimental_between_graph,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,678,method,
experimental_should_init,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,683,method,
should_checkpoint,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,687,method,
should_save_summary,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,691,method,
ParameterServerStrategyExtended,../tensorflow/tensorflow/python/distribute/parameter_server_strategy.py,172,class,Implementation of ParameterServerStrategy and CentralStorageStrategy.
get,../tensorflow/tensorflow/python/distribute/ps_values.py,46,method,
distribute_strategy,../tensorflow/tensorflow/python/distribute/ps_values.py,50,method,
assign_sub,../tensorflow/tensorflow/python/distribute/ps_values.py,100,method,
assign_add,../tensorflow/tensorflow/python/distribute/ps_values.py,104,method,
assign,../tensorflow/tensorflow/python/distribute/ps_values.py,108,method,
initializer,../tensorflow/tensorflow/python/distribute/ps_values.py,113,method,
initialized_value,../tensorflow/tensorflow/python/distribute/ps_values.py,116,method,
initial_value,../tensorflow/tensorflow/python/distribute/ps_values.py,120,method,
op,../tensorflow/tensorflow/python/distribute/ps_values.py,124,method,
read_value,../tensorflow/tensorflow/python/distribute/ps_values.py,127,method,
eval,../tensorflow/tensorflow/python/distribute/ps_values.py,130,method,
graph,../tensorflow/tensorflow/python/distribute/ps_values.py,134,method,
device,../tensorflow/tensorflow/python/distribute/ps_values.py,138,method,
shape,../tensorflow/tensorflow/python/distribute/ps_values.py,142,method,
aggregation,../tensorflow/tensorflow/python/distribute/ps_values.py,146,method,
synchronization,../tensorflow/tensorflow/python/distribute/ps_values.py,150,method,
name,../tensorflow/tensorflow/python/distribute/ps_values.py,154,method,
trainable,../tensorflow/tensorflow/python/distribute/ps_values.py,158,method,
dtype,../tensorflow/tensorflow/python/distribute/ps_values.py,162,method,
AggregatingVariable,../tensorflow/tensorflow/python/distribute/ps_values.py,35,class,A wrapper around a variable that aggregates updates across replicas.
get_replica_context,../tensorflow/tensorflow/python/distribute/distribution_strategy_context.py,92,function,Returns the current `tf.distribute.ReplicaContext` or `None`.
get_cross_replica_context,../tensorflow/tensorflow/python/distribute/distribution_strategy_context.py,139,function,Returns the current tf.distribute.Strategy if in a cross-replica context.
in_cross_replica_context,../tensorflow/tensorflow/python/distribute/distribution_strategy_context.py,156,function,Returns `True` if in a cross-replica context.
get_strategy,../tensorflow/tensorflow/python/distribute/distribution_strategy_context.py,181,function,Returns the current `tf.distribute.Strategy` object.
has_strategy,../tensorflow/tensorflow/python/distribute/distribution_strategy_context.py,201,function,Return if there is a current non-default `tf.distribute.Strategy`.
get_strategy_and_replica_context,../tensorflow/tensorflow/python/distribute/distribution_strategy_context.py,216,function,
experimental_set_strategy,../tensorflow/tensorflow/python/distribute/distribution_strategy_context.py,222,function,Set a `tf.distribute.Strategy` as current without `with strategy.scope()`.
enter_or_assert_strategy,../tensorflow/tensorflow/python/distribute/distribution_strategy_context.py,275,function,
setUp,../tensorflow/tensorflow/python/distribute/packed_distributed_variable_test.py,33,method,
all_combinations,../tensorflow/tensorflow/python/distribute/metrics_v1_test.py,75,function,
tpu_combinations,../tensorflow/tensorflow/python/distribute/metrics_v1_test.py,86,function,
MockedExtended,../tensorflow/tensorflow/python/distribute/distributed_file_utils_test.py,27,class,
MockedChiefStrategy,../tensorflow/tensorflow/python/distribute/distributed_file_utils_test.py,30,class,
MockedWorkerStrategy,../tensorflow/tensorflow/python/distribute/distributed_file_utils_test.py,37,class,
MockedSingleWorkerStrategy,../tensorflow/tensorflow/python/distribute/distributed_file_utils_test.py,45,class,
experimental_distribute_dataset,../tensorflow/tensorflow/python/distribute/central_storage_strategy.py,77,method,Distributes a tf.data.Dataset instance provided via dataset.
experimental_distribute_datasets_from_function,../tensorflow/tensorflow/python/distribute/central_storage_strategy.py,108,method,Distributes `tf.data.Dataset` instances created by calls to `dataset_fn`.
experimental_local_results,../tensorflow/tensorflow/python/distribute/central_storage_strategy.py,154,method,Returns the list of all local per-replica values contained in `value`.
run,../tensorflow/tensorflow/python/distribute/central_storage_strategy.py,170,method,"Run `fn` on each replica, with the given arguments."
reduce,../tensorflow/tensorflow/python/distribute/central_storage_strategy.py,188,method,Reduce `value` across replicas.
CentralStorageStrategy,../tensorflow/tensorflow/python/distribute/central_storage_strategy.py,28,class,A one-machine strategy that puts all variables on a single device.
CentralStorageStrategyV1,../tensorflow/tensorflow/python/distribute/central_storage_strategy.py,256,class,
canonicalize,../tensorflow/tensorflow/python/distribute/device_util.py,27,function,Canonicalize device string.
resolve,../tensorflow/tensorflow/python/distribute/device_util.py,79,function,Canonicalize `d` with current device as default.
current,../tensorflow/tensorflow/python/distribute/device_util.py,110,function,Return a string (not canonicalized) for the current device.
get_host_for_device,../tensorflow/tensorflow/python/distribute/device_util.py,122,function,Returns the corresponding host device for the given device.
local_devices_from_num_gpus,../tensorflow/tensorflow/python/distribute/device_util.py,130,function,Returns device strings for local GPUs or CPU.
setUpClass,../tensorflow/tensorflow/python/distribute/mirrored_variable_test.py,79,function,
assertAllDifferent,../tensorflow/tensorflow/python/distribute/mirrored_variable_test.py,82,method,
setUp,../tensorflow/tensorflow/python/distribute/parameter_server_strategy_test.py,105,method,
setUpClass,../tensorflow/tensorflow/python/distribute/parameter_server_strategy_test.py,575,function,
setUpClass,../tensorflow/tensorflow/python/distribute/parameter_server_strategy_test.py,827,function,
auto_shard_dataset,../tensorflow/tensorflow/python/distribute/input_ops.py,30,function,Shard the input pipeline by sharding the underlying list of files.
cluster_resolver,../tensorflow/tensorflow/python/distribute/collective_all_reduce_strategy.py,140,method,Returns the cluster resolver associated with this strategy.
CollectiveAllReduceStrategy,../tensorflow/tensorflow/python/distribute/collective_all_reduce_strategy.py,48,class,A distribution strategy for synchronous training on multiple workers.
CollectiveAllReduceStrategyV1,../tensorflow/tensorflow/python/distribute/collective_all_reduce_strategy.py,153,class,
experimental_between_graph,../tensorflow/tensorflow/python/distribute/collective_all_reduce_strategy.py,622,method,
experimental_should_init,../tensorflow/tensorflow/python/distribute/collective_all_reduce_strategy.py,626,method,
should_checkpoint,../tensorflow/tensorflow/python/distribute/collective_all_reduce_strategy.py,630,method,
should_save_summary,../tensorflow/tensorflow/python/distribute/collective_all_reduce_strategy.py,634,method,
CollectiveAllReduceExtended,../tensorflow/tensorflow/python/distribute/collective_all_reduce_strategy.py,176,class,Implementation of CollectiveAllReduceStrategy.
setUp,../tensorflow/tensorflow/python/distribute/multi_worker_continuous_run_test.py,49,method,
init_run_config,../tensorflow/tensorflow/python/distribute/estimator_training.py,127,function,Initializes RunConfig for distribution strategies.
should_run_distribute_coordinator,../tensorflow/tensorflow/python/distribute/estimator_training.py,181,function,Checks the config to see whether to run distribute coordinator.
train_and_evaluate,../tensorflow/tensorflow/python/distribute/estimator_training.py,203,function,Run distribute coordinator for Estimator's `train_and_evaluate`.
estimator_train,../tensorflow/tensorflow/python/distribute/estimator_training.py,295,function,Run distribute coordinator for Estimator's `train` method.
estimator_evaluate,../tensorflow/tensorflow/python/distribute/estimator_training.py,344,function,Run distribute coordinator for Estimator's `evaluate` method.
call_for_each_replica,../tensorflow/tensorflow/python/distribute/mirrored_run.py,45,function,Call `fn` on each worker devices(replica).
run,../tensorflow/tensorflow/python/distribute/mirrored_run.py,302,method,
record_thread_local_summary_state,../tensorflow/tensorflow/python/distribute/mirrored_run.py,328,method,Record the thread local summary state in self.
restore_thread_local_summary_state,../tensorflow/tensorflow/python/distribute/mirrored_run.py,338,method,Restore thread local summary state from self.
record_thread_local_eager_context_state,../tensorflow/tensorflow/python/distribute/mirrored_run.py,348,method,
restore_thread_local_eager_context_state,../tensorflow/tensorflow/python/distribute/mirrored_run.py,354,method,
devices,../tensorflow/tensorflow/python/distribute/mirrored_run.py,453,method,
regroup,../tensorflow/tensorflow/python/distribute/distribute_utils.py,32,function,Makes a nest per-replica into a nest of PerReplica/Mirrored values.
select_replica,../tensorflow/tensorflow/python/distribute/distribute_utils.py,127,function,Specialize a nest of regular & per-replica values for one replica.
select_replica_mirrored,../tensorflow/tensorflow/python/distribute/distribute_utils.py,143,function,Specialize a nest of regular & mirrored values for one replica.
update_regroup,../tensorflow/tensorflow/python/distribute/distribute_utils.py,162,function,"Regroup for an update, with dependencies to ensure all updates execute."
value_container,../tensorflow/tensorflow/python/distribute/distribute_utils.py,195,function,Returns the container that this per-replica `value` belongs to.
is_distributed_variable,../tensorflow/tensorflow/python/distribute/distribute_utils.py,217,function,Determine if a variable is ds variable or TPU mirrored variable.
validate_colocate_distributed_variable,../tensorflow/tensorflow/python/distribute/distribute_utils.py,231,function,
validate_colocate,../tensorflow/tensorflow/python/distribute/distribute_utils.py,239,function,
create_mirrored_variable,../tensorflow/tensorflow/python/distribute/distribute_utils.py,248,function,
get_dataset_from_tensor_slices,../tensorflow/tensorflow/python/distribute/custom_training_loop_input_test.py,43,function,
assert_equal_flattened,../tensorflow/tensorflow/python/distribute/custom_training_loop_input_test.py,54,method,Asserts that flattened results are equal.
AssertFlattenedMixin,../tensorflow/tensorflow/python/distribute/custom_training_loop_input_test.py,51,class,Mixin for specialized asserts.
MirroredFunctionStrategy,../tensorflow/tensorflow/python/distribute/mirrored_function_strategy.py,61,class,Mirrors vars to distribute across multiple devices and machines.
MirroredFunctionExtended,../tensorflow/tensorflow/python/distribute/mirrored_function_strategy.py,82,class,Implementation of MirroredFunctionStrategy.
FnMergedValue,../tensorflow/tensorflow/python/distribute/mirrored_function_strategy.py,146,class,
devices,../tensorflow/tensorflow/python/distribute/mirrored_function_strategy.py,198,method,
MirroredFunctionReplicaContext,../tensorflow/tensorflow/python/distribute/mirrored_function_strategy.py,164,class,ReplicaContext used in MirroredFunctionStrategy.
CoordinatorMode,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,50,class,Specify how distribute coordinator runs.
wait,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,81,method,Waits until all other callers reach the same wait call.
wait_for_other_workers,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,207,method,Waits for other workers to reach the same call to this method.
session_creator,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,218,method,Returns a session creator.
session_config,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,267,method,
has_barrier,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,271,method,Whether the barrier is set or not.
distributed_mode,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,276,method,Whether it is distributed training or not.
cluster_spec,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,281,method,Returns a copy of the cluster_spec object.
task_type,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,286,method,Returns the role of the corresponding task.
task_id,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,291,method,Returns the id or index of the corresponding task.
master_target,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,296,method,Returns the session master for the corresponding task to connect to.
is_chief,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,301,method,Returns whether the task is a chief node.
num_workers,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,306,method,"Returns number of workers in the cluster, including chief."
experimental_should_init,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,311,method,Whether to run init ops.
should_checkpoint,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,316,method,Whether to save checkpoint.
should_save_summary,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,321,method,Whether to save summaries.
run_standard_tensorflow_server,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,555,function,Starts a standard TensorFlow server.
run_distribute_coordinator,../tensorflow/tensorflow/python/distribute/distribute_coordinator.py,631,function,Runs the coordinator for distributed TensorFlow.
single_loss_example,../tensorflow/tensorflow/python/distribute/single_loss_example.py,32,function,Build a very simple network to use in tests and examples.
minimize_loss_example,../tensorflow/tensorflow/python/distribute/single_loss_example.py,54,function,Example of non-distribution-aware legacy code.
batchnorm_example,../tensorflow/tensorflow/python/distribute/single_loss_example.py,82,function,Example of non-distribution-aware legacy code with batch normalization.
merge_call,../tensorflow/tensorflow/python/distribute/distribute_lib_test.py,46,method,
check_destinations,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,49,function,Checks whether `destinations` is not empty.
validate_destinations,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,65,function,Validates the `destination` is one of expected types.
reduce_non_distributed_value,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,79,function,Reduce a non-DistributedValue `value` to `destinations`.
get_devices_from,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,159,function,
simple_broadcast,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,181,function,Broadcast `value` to `destinations` using simple copies.
reduce,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,228,method,Reduce `per_replica_value` to `destinations`.
batch_reduce,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,272,method,Reduce PerReplica objects in a batch.
broadcast,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,324,method,Broadcast the `tensor` to destinations.
reduce_implementation,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,338,method,The implementation of reduce of `per_replica_value` to `destinations`.
batch_reduce_implementation,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,366,method,Implementation of reduce PerReplica objects in a batch.
broadcast_implementation,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,395,method,Implementation of broadcast the `tensor` to destinations.
CrossDeviceOps,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,217,class,Base class for cross-device reduction and broadcasting algorithms.
reduce_implementation,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,433,method,
batch_reduce_implementation,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,448,method,
ReductionToOneDevice,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,409,class,Always do reduction to one device first and then do broadcasting.
pack,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,537,method,Pack tensors.
unpack,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,589,method,Reverse the pack.
reduce_implementation,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,661,method,
batch_reduce_implementation,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,670,method,
AllReduceCrossDeviceOps,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,642,class,Reduction using all-reduce.
NcclAllReduce,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,747,class,Reduction using NCCL all-reduce.
HierarchicalCopyAllReduce,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,773,class,Reduction using hierarchical copy all-reduce.
MultiWorkerAllReduce,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,804,class,All-reduce algorithms for distributed TensorFlow.
CollectiveCommunication,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,916,class,Communication choices for CollectiveOps.
reduce_implementation,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,981,method,
batch_reduce_implementation,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,1012,method,
CollectiveAllReduce,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,932,class,All-reduce cross device ops using collective ops.
